station_name	latitude	longitude	avg_msmonth	avg_momonth	RHO_p_month	R2____month	R2adj_month	NSeff_month	RMSE__month	MAE___month	BIAS__month	NSeff_month_nb	RMSE__month_nb	MAE___month_nb	BIAS__month_nb	QRE7525_evalua	performance	ms_slope	mo_slope	layer	
431945097081301	43.32915099	-97.1372777	2.69082344827586	2.75322202114025	0.274974813993166	0.0756111483305777	0.0591042045507666	0.0286544848175772	0.815027316033987	0.636470903202424	0.0631758000291831	0.0344898114887557	0.812575503109898	0.630213697249653	0.000777227164794999	-0.915463890006774	4	0.0377819310847816	0.00505457901443187	1	
431947096445401	43.3297029	-96.7486588	49.1984890322581	7.99468942629158	0.488410335405066	0.23854465573049	0.232303218482379	-20918.7198060314	41.3834659249322	41.3791296831685	-41.3791296831685	-3.7592942746245	0.624194889054373	0.51870174097595	-0.17533007720197	1.31670607915366	4	-0.027705630732903	0.0524858774233712	2	
431948116330001	43.3298861	-116.5509556	14.4754921518987	16.03265017939	-0.0305485060299014	0.000933211220660001	-0.0120416821401106	-4.78213706838702	1.54124515891306	1.43349230426753	1.40132266695606	-0.0613226684123946	0.660315138809666	0.501366587847607	-0.155835360535201	-0.653221334541904	4	-0.0808168369630389	-0.000263111423469703	2	
432029114404001	43.34129167	-114.6786694	-0.747495495652174	2.73907464193435	0.419417375793786	0.175910935117745	0.168618111534716	-7.6935146541073	3.52920903724319	3.36168168548923	3.34886422036233	0.120977279151515	1.12222447922622	0.860902212240177	-0.137705917224192	-0.70992379191325	4	-0.0992213562165775	-0.00787848545132135	2	
432032114554201	43.3421222	-114.929236	1.34957127272727	2.15203455569785	0.00697108333782948	4.85960029029636e-05	-0.0102601813578918	-15.3140201867459	1.09150364050294	0.861255848842429	0.856062701093324	-5.31825838529218	0.679271482288983	0.457663810628215	0.0535994181227506	-0.488910175571969	3	0.0107131777080069	-0.0417653391104427	2	
432033114584701	43.3424	-114.9806278	2.62917985628743	2.34995921519735	0.0585528519874387	0.0034284364758629	-0.00261139118185927	-1.0934470537992	0.891932037359603	0.679446183024382	-0.203195698366654	-1.00000696857083	0.871799322866129	0.646890759173463	0.076024942723425	-0.556802232713295	4	0.0189254088131868	-0.00479138519518979	2	
432035114495101	43.34295556	-114.8314528	2.10502820168067	1.90376845161685	0.511072435628452	0.261195034459196	0.254880462104146	-0.0162892985395466	0.568262009111188	0.483572536382982	-0.202017215225352	0.112147881646583	0.531141534343859	0.408463227370566	-0.000757465161531604	-0.876862104215576	2	-0.00252078587344037	-0.00366363448206165	2	
432038096422501	43.34386905	-96.7072688	54.158439266055	9.16287709603298	-0.178003880419376	0.0316853814443563	0.0226357121120606	-2809.00869709069	45.098564417577	45.0893583550832	-45.0893583550832	-0.15926352307077	0.916009485521566	0.708355258336117	-0.0937961850610921	-0.544501390723284	4	-0.268726432626652	0.0245158765146338	2	
432038096493201	43.3438696	-96.8258826	33.5701996491228	3.27259119098195	0.476182528743151	0.226749800680221	0.219845781043437	-1075.79714563682	30.3326196887977	30.3210854310629	-30.3210854310629	0.180586599433801	0.836747653527367	0.679067318153609	-0.0234769729220263	-0.772855110037657	4	0.246847699667173	-0.0127887675235135	2	
432042114163801	43.34476667	-114.2779278	-8.20802411111111	3.23263706732443	0.104128265158703	0.0108426956049612	0.00738410363155195	-32.347493037608	11.6115399666427	11.4379882012702	11.4379882012702	0.01059204263909	2.00007336099273	1.57511105509391	-0.00267297716535875	-0.929996160812858	4	-0.074182599525345	0.000732162702546005	2	
432043114485001	43.34517778	-114.814786	0.19472656	1.94718416515951	0.200804851461822	0.0403225883706046	0.027176322457873	-0.520287133328251	2.89651832301768	2.52611467863026	1.72544433664363	0.0190601624729853	2.32666928320238	1.88618175860424	-0.0270132685158743	-0.948929208988571	4	-0.0586278431720064	0.0187808750026709	2	
432130097023301	43.3583155	-97.0428314	10.8767033333333	4.54028985753274	0.596263844877626	0.35553057270825	0.344419030858392	-10.8404836226744	6.49005407678856	6.23343345126241	-6.23343345126241	0.0791713658543507	1.80989342608244	1.45903927926619	0.102980024538185	-0.882071809358275	2	0.28178448979591	0.0225226316438697	2	
432205098101001	43.36804379	-98.1697982	25.8970471401869	26.7218597558112	0.308181114733339	0.0949755994782842	0.0863563194733156	-94.8874443430354	2.30840823605411	2.25918786558167	2.25918786558167	-40.0676587085351	1.51071212677372	1.43437524995735	1.43437524995735	10.965874082388	4	-0.0783069752514143	-0.0125457142633794	2	
432208116385701	43.3687722	-116.6501278	-2.29629418867925	15.9877199525603	-0.373219850630924	0.139293056904969	0.122416450177616	-3667.52403339192	18.1198585978014	18.0902101478645	18.0902101478645	-11.4150242156206	1.05410265072597	0.878018154217592	-0.193803993375131	1.71346661810825	4	-0.0760284895238094	0.135274102328036	2	
432228114421601	43.3743472	-114.7278389	7.06904927433628	6.66588235201733	0.463386438222475	0.21472699112851	0.207652459517056	-0.0420133499976174	1.48471206643851	1.13722425930845	-0.580394158352073	0.102372931030428	1.37801380050086	1.09482672113912	-0.17722723603312	-0.814354898857098	4	-0.0634930727272717	0.0074605785148765	2	
432316096314201	43.3877561	-96.5286526	25.05964	20.8362111619129	-0.655822630996041	0.430103323326569	0.41171955956291	-25.5049333376098	4.37186877786428	4.28258775205681	-4.28258775205681	-0.0763514687720863	0.881009951078645	0.822244220868484	-0.0591589139696924	-0.962241123000522	4	0.446532000000087	-0.0191487205514537	2	
432415088552601	43.40425	-88.9239444	6.09814271794872	8.75782982544383	0.470539782402501	0.221407686823393	0.219736887868079	-16.6349110084687	2.59905830601618	2.54318198893553	2.54062576915339	0.1789636139859	0.560803335825658	0.423453353617022	-0.119061338341729	-0.341027025541775	3	0.012712203549989	0.0130318444385461	2	
432428071390701	43.40785478	-71.65202088	3.666540996139	22.9623596977789	0.38173203858722	0.145719349283955	0.144063766627528	-1011.68023957333	19.2402631281155	19.2134209361805	19.2134209361805	-1.84219298451043	1.0192990532792	0.813508694125055	-0.0823977654593812	0.789556008663376	4	0.00318238369410717	0.0061233805531216	2	
432435121015001	43.40957797	-121.0316717	13.334619	1.37712022426587	-0.315068351423897	0.0992680660689721	0.0755645941234186	-7125.42954657426	11.9398572368196	11.93846399308	-11.93846399308	-0.681159497213773	0.183386598517526	0.140072788650663	0.0190347826541018	-0.490956021078354	3	-0.0119495454545463	0.0147101870885569	2	
432446097583901	43.41276408	-97.9778497	18.2601387042254	2.52757321631015	0.428911818305452	0.183965347882089	0.17813652893839	-109.311094394576	15.7564438221831	15.692233703737	-15.692233703737	0.102037204887098	1.42160119644295	1.18946633296537	0.040331784178205	-0.846147575174584	4	0.0656436262574896	-0.00848017447111428	2	
432501097561501	43.41693036	-97.9378488	8.55204686896552	3.34700051758079	0.345076140670482	0.119077542860035	0.112917245956958	-13.4901295349737	5.29802001549499	5.12778743528393	-5.12778743528393	0.0807035090822925	1.33445908264241	1.12746012719945	0.0772589161008002	-0.810953946578149	4	0.101133806652545	-0.0048216098122365	2	
432504116115901	43.41766667	-116.2006694	111.053480857143	8.59138839385299	-0.735769721035256	0.541357082392302	0.537658349185788	-49909.8778224537	102.548804840419	102.546687685551	-102.546687685551	-1.0947972737251	0.664360799605498	0.602725380080734	-0.0845952222614683	-0.633111810810345	4	-0.0658630975939847	0.0442504970883443	2	
